Created Date,Complaint Type,Borough,count
2014/12/12,plumbing,STATEN ISLAND,12
2014/12/14,plumbing,STATEN ISLAND,1
2014/12/15,plumbing,STATEN ISLAND,19
2014/12/16,plumbing,STATEN ISLAND,3
2014/12/17,plumbing,STATEN ISLAND,2
2014/12/18,plumbing,STATEN ISLAND,2
2014/12/19,plumbing,STATEN ISLAND,5
2014/12/21,plumbing,STATEN ISLAND,1
2014/12/22,plumbing,STATEN ISLAND,6
2014/12/23,plumbing,STATEN ISLAND,3
2014/12/26,plumbing,STATEN ISLAND,2
2014/12/28,plumbing,STATEN ISLAND,2
2014/12/29,plumbing,STATEN ISLAND,4
2014/12/30,plumbing,STATEN ISLAND,3
2014/12/31,plumbing,STATEN ISLAND,1
2015/01/02,plumbing,STATEN ISLAND,3
2015/01/04,plumbing,STATEN ISLAND,4
2015/01/05,plumbing,STATEN ISLAND,10
2015/01/06,plumbing,STATEN ISLAND,8
2015/01/07,plumbing,STATEN ISLAND,3
2015/01/08,plumbing,STATEN ISLAND,8
2015/01/09,plumbing,STATEN ISLAND,5
2015/01/10,plumbing,STATEN ISLAND,1
2015/01/11,plumbing,STATEN ISLAND,3
2015/01/12,plumbing,STATEN ISLAND,6
2015/01/13,plumbing,STATEN ISLAND,5
2015/01/14,plumbing,STATEN ISLAND,10
2015/01/15,plumbing,STATEN ISLAND,3
2015/01/16,plumbing,STATEN ISLAND,9
2015/01/17,plumbing,STATEN ISLAND,3
2015/01/18,plumbing,STATEN ISLAND,4
2015/01/19,plumbing,STATEN ISLAND,5
2015/01/20,plumbing,STATEN ISLAND,5
2015/01/21,plumbing,STATEN ISLAND,5
2015/01/22,plumbing,STATEN ISLAND,7
2015/01/23,plumbing,STATEN ISLAND,14
2015/01/24,plumbing,STATEN ISLAND,4
2015/01/25,plumbing,STATEN ISLAND,3
2015/01/26,plumbing,STATEN ISLAND,5
2015/01/28,plumbing,STATEN ISLAND,4
2015/01/29,plumbing,STATEN ISLAND,2
2015/01/30,plumbing,STATEN ISLAND,14
2015/01/31,plumbing,STATEN ISLAND,2
2015/02/02,plumbing,STATEN ISLAND,3
2015/02/03,plumbing,STATEN ISLAND,8
2015/02/04,plumbing,STATEN ISLAND,1
2015/02/05,plumbing,STATEN ISLAND,1
2015/02/06,plumbing,STATEN ISLAND,1
2015/02/09,plumbing,STATEN ISLAND,5
2015/02/10,plumbing,STATEN ISLAND,3
2015/02/11,plumbing,STATEN ISLAND,1
2015/02/12,plumbing,STATEN ISLAND,4
2015/02/13,plumbing,STATEN ISLAND,4
2015/02/14,plumbing,STATEN ISLAND,13
2015/02/15,plumbing,STATEN ISLAND,1
2015/02/16,plumbing,STATEN ISLAND,23
2015/02/17,plumbing,STATEN ISLAND,8
2015/02/18,plumbing,STATEN ISLAND,13
2015/02/19,plumbing,STATEN ISLAND,11
2015/02/20,plumbing,STATEN ISLAND,14
2015/02/21,plumbing,STATEN ISLAND,14
2015/02/22,plumbing,STATEN ISLAND,8
2015/02/23,plumbing,STATEN ISLAND,5
2015/02/24,plumbing,STATEN ISLAND,18
2015/02/25,plumbing,STATEN ISLAND,5
2015/02/26,plumbing,STATEN ISLAND,9
2015/02/27,plumbing,STATEN ISLAND,6
2015/02/28,plumbing,STATEN ISLAND,4
2015/03/01,plumbing,STATEN ISLAND,1
2015/03/02,plumbing,STATEN ISLAND,3
2015/03/03,plumbing,STATEN ISLAND,14
2015/03/04,plumbing,STATEN ISLAND,5
2015/03/05,plumbing,STATEN ISLAND,6
2015/03/06,plumbing,STATEN ISLAND,8
2015/03/07,plumbing,STATEN ISLAND,1
2015/03/08,plumbing,STATEN ISLAND,4
2015/03/09,plumbing,STATEN ISLAND,5
2015/03/10,plumbing,STATEN ISLAND,4
2015/03/11,plumbing,STATEN ISLAND,5
2015/03/12,plumbing,STATEN ISLAND,9
2015/03/13,plumbing,STATEN ISLAND,4
2015/03/15,plumbing,STATEN ISLAND,1
2015/03/16,plumbing,STATEN ISLAND,4
2015/03/17,plumbing,STATEN ISLAND,9
2015/03/18,plumbing,STATEN ISLAND,11
2015/03/19,plumbing,STATEN ISLAND,3
2015/03/20,plumbing,STATEN ISLAND,1
2015/03/21,plumbing,STATEN ISLAND,2
2015/03/22,plumbing,STATEN ISLAND,3
2015/03/23,plumbing,STATEN ISLAND,2
2015/03/24,plumbing,STATEN ISLAND,1
2015/03/25,plumbing,STATEN ISLAND,8
2015/03/26,plumbing,STATEN ISLAND,3
2015/03/27,plumbing,STATEN ISLAND,3
2015/03/28,plumbing,STATEN ISLAND,2
2015/03/29,plumbing,STATEN ISLAND,2
2015/03/30,plumbing,STATEN ISLAND,6
2015/03/31,plumbing,STATEN ISLAND,3
2015/04/01,plumbing,STATEN ISLAND,1
2015/04/02,plumbing,STATEN ISLAND,1
2015/04/03,plumbing,STATEN ISLAND,5
2015/04/04,plumbing,STATEN ISLAND,1
2015/04/05,plumbing,STATEN ISLAND,6
2015/04/06,plumbing,STATEN ISLAND,3
2015/04/08,plumbing,STATEN ISLAND,9
2015/04/09,plumbing,STATEN ISLAND,2
2015/04/10,plumbing,STATEN ISLAND,3
2015/04/13,plumbing,STATEN ISLAND,7
2015/04/14,plumbing,STATEN ISLAND,1
2015/04/15,plumbing,STATEN ISLAND,5
2015/04/16,plumbing,STATEN ISLAND,6
2015/04/17,plumbing,STATEN ISLAND,4
2015/04/20,plumbing,STATEN ISLAND,2
2015/04/21,plumbing,STATEN ISLAND,3
2015/04/22,plumbing,STATEN ISLAND,2
2015/04/23,plumbing,STATEN ISLAND,4
2015/04/24,plumbing,STATEN ISLAND,4
2015/04/25,plumbing,STATEN ISLAND,2
2015/04/27,plumbing,STATEN ISLAND,3
2015/04/28,plumbing,STATEN ISLAND,11
2015/04/29,plumbing,STATEN ISLAND,7
2015/04/30,plumbing,STATEN ISLAND,4
2015/05/01,plumbing,STATEN ISLAND,17
2015/05/02,plumbing,STATEN ISLAND,6
2015/05/03,plumbing,STATEN ISLAND,4
2015/05/04,plumbing,STATEN ISLAND,2
2015/05/05,plumbing,STATEN ISLAND,3
2015/05/06,plumbing,STATEN ISLAND,4
2015/05/07,plumbing,STATEN ISLAND,5
2015/05/08,plumbing,STATEN ISLAND,1
2015/05/09,plumbing,STATEN ISLAND,2
2015/05/10,plumbing,STATEN ISLAND,1
2015/05/11,plumbing,STATEN ISLAND,1
2015/05/12,plumbing,STATEN ISLAND,4
2015/05/13,plumbing,STATEN ISLAND,3
2015/05/14,plumbing,STATEN ISLAND,5
2015/05/15,plumbing,STATEN ISLAND,3
2015/05/16,plumbing,STATEN ISLAND,3
2015/05/17,plumbing,STATEN ISLAND,5
2015/05/18,plumbing,STATEN ISLAND,1
2015/05/19,plumbing,STATEN ISLAND,3
2015/05/20,plumbing,STATEN ISLAND,6
2015/05/21,plumbing,STATEN ISLAND,3
2015/05/22,plumbing,STATEN ISLAND,5
2015/05/23,plumbing,STATEN ISLAND,3
2015/05/26,plumbing,STATEN ISLAND,8
2015/05/27,plumbing,STATEN ISLAND,6
2015/05/28,plumbing,STATEN ISLAND,2
2015/05/29,plumbing,STATEN ISLAND,1
2015/05/31,plumbing,STATEN ISLAND,2
2015/06/01,plumbing,STATEN ISLAND,4
2015/06/02,plumbing,STATEN ISLAND,2
2015/06/03,plumbing,STATEN ISLAND,8
2015/06/04,plumbing,STATEN ISLAND,5
2015/06/05,plumbing,STATEN ISLAND,3
2015/06/06,plumbing,STATEN ISLAND,3
2015/06/07,plumbing,STATEN ISLAND,2
2015/06/08,plumbing,STATEN ISLAND,1
2015/06/09,plumbing,STATEN ISLAND,1
2015/06/10,plumbing,STATEN ISLAND,3
2015/06/11,plumbing,STATEN ISLAND,2
2015/06/12,plumbing,STATEN ISLAND,3
2015/06/13,plumbing,STATEN ISLAND,5
2015/06/14,plumbing,STATEN ISLAND,2
2015/06/15,plumbing,STATEN ISLAND,3
2015/06/16,plumbing,STATEN ISLAND,5
2015/06/17,plumbing,STATEN ISLAND,1
2015/06/18,plumbing,STATEN ISLAND,13
2015/06/21,plumbing,STATEN ISLAND,2
2015/06/22,plumbing,STATEN ISLAND,9
2015/06/23,plumbing,STATEN ISLAND,5
2015/06/24,plumbing,STATEN ISLAND,4
2015/06/25,plumbing,STATEN ISLAND,3
2015/06/26,plumbing,STATEN ISLAND,1
2015/06/29,plumbing,STATEN ISLAND,6
2015/06/30,plumbing,STATEN ISLAND,1
2015/07/01,plumbing,STATEN ISLAND,3
2015/07/02,plumbing,STATEN ISLAND,3
2015/07/03,plumbing,STATEN ISLAND,4
2015/07/04,plumbing,STATEN ISLAND,2
2015/07/05,plumbing,STATEN ISLAND,4
2015/07/06,plumbing,STATEN ISLAND,3
2015/07/07,plumbing,STATEN ISLAND,3
2015/07/08,plumbing,STATEN ISLAND,3
2015/07/09,plumbing,STATEN ISLAND,3
2015/07/13,plumbing,STATEN ISLAND,4
2015/07/14,plumbing,STATEN ISLAND,5
2015/07/15,plumbing,STATEN ISLAND,6
2015/07/16,plumbing,STATEN ISLAND,3
2015/07/19,plumbing,STATEN ISLAND,3
2015/07/20,plumbing,STATEN ISLAND,2
2015/07/21,plumbing,STATEN ISLAND,1
2015/07/22,plumbing,STATEN ISLAND,3
2015/07/23,plumbing,STATEN ISLAND,2
2015/07/24,plumbing,STATEN ISLAND,1
2015/07/26,plumbing,STATEN ISLAND,2
2015/07/27,plumbing,STATEN ISLAND,1
2015/07/28,plumbing,STATEN ISLAND,2
2015/07/29,plumbing,STATEN ISLAND,8
2015/07/30,plumbing,STATEN ISLAND,8
2015/07/31,plumbing,STATEN ISLAND,1
2015/08/01,plumbing,STATEN ISLAND,6
2015/08/02,plumbing,STATEN ISLAND,6
2015/08/03,plumbing,STATEN ISLAND,1
2015/08/04,plumbing,STATEN ISLAND,4
2015/08/05,plumbing,STATEN ISLAND,3
2015/08/06,plumbing,STATEN ISLAND,5
2015/08/07,plumbing,STATEN ISLAND,3
2015/08/10,plumbing,STATEN ISLAND,6
2015/08/12,plumbing,STATEN ISLAND,4
2015/08/14,plumbing,STATEN ISLAND,4
2015/08/15,plumbing,STATEN ISLAND,1
2015/08/16,plumbing,STATEN ISLAND,3
2015/08/18,plumbing,STATEN ISLAND,2
2015/08/19,plumbing,STATEN ISLAND,4
2015/08/20,plumbing,STATEN ISLAND,1
2015/08/21,plumbing,STATEN ISLAND,2
2015/08/23,plumbing,STATEN ISLAND,1
2015/08/25,plumbing,STATEN ISLAND,3
2015/08/26,plumbing,STATEN ISLAND,2
2015/08/28,plumbing,STATEN ISLAND,1
2015/08/30,plumbing,STATEN ISLAND,1
2015/08/31,plumbing,STATEN ISLAND,2
2015/09/01,plumbing,STATEN ISLAND,1
2015/09/02,plumbing,STATEN ISLAND,3
2015/09/03,plumbing,STATEN ISLAND,2
2015/09/04,plumbing,STATEN ISLAND,3
2015/09/08,plumbing,STATEN ISLAND,7
2015/09/09,plumbing,STATEN ISLAND,5
2015/09/10,plumbing,STATEN ISLAND,6
2015/09/11,plumbing,STATEN ISLAND,4
2015/09/12,plumbing,STATEN ISLAND,2
2015/09/13,plumbing,STATEN ISLAND,5
2015/09/14,plumbing,STATEN ISLAND,4
2015/09/15,plumbing,STATEN ISLAND,8
2015/09/16,plumbing,STATEN ISLAND,2
2015/09/17,plumbing,STATEN ISLAND,5
2015/09/18,plumbing,STATEN ISLAND,5
2015/09/20,plumbing,STATEN ISLAND,1
2015/09/21,plumbing,STATEN ISLAND,7
2015/09/22,plumbing,STATEN ISLAND,3
2015/09/23,plumbing,STATEN ISLAND,5
2015/09/24,plumbing,STATEN ISLAND,1
2015/09/25,plumbing,STATEN ISLAND,1
2015/09/27,plumbing,STATEN ISLAND,2
2015/09/28,plumbing,STATEN ISLAND,11
2015/09/29,plumbing,STATEN ISLAND,2
2015/09/30,plumbing,STATEN ISLAND,7
2015/10/01,plumbing,STATEN ISLAND,3
2015/10/02,plumbing,STATEN ISLAND,3
2015/10/03,plumbing,STATEN ISLAND,3
2015/10/04,plumbing,STATEN ISLAND,4
2015/10/06,plumbing,STATEN ISLAND,6
2015/10/07,plumbing,STATEN ISLAND,2
2015/10/08,plumbing,STATEN ISLAND,14
2015/10/09,plumbing,STATEN ISLAND,2
2015/10/10,plumbing,STATEN ISLAND,5
2015/10/12,plumbing,STATEN ISLAND,4
2015/10/13,plumbing,STATEN ISLAND,4
2015/10/14,plumbing,STATEN ISLAND,7
2015/10/15,plumbing,STATEN ISLAND,1
2015/10/16,plumbing,STATEN ISLAND,10
2015/10/17,plumbing,STATEN ISLAND,4
2015/10/18,plumbing,STATEN ISLAND,3
2015/10/19,plumbing,STATEN ISLAND,3
2015/10/20,plumbing,STATEN ISLAND,5
2015/10/21,plumbing,STATEN ISLAND,2
2015/10/23,plumbing,STATEN ISLAND,5
2015/10/25,plumbing,STATEN ISLAND,6
2015/10/26,plumbing,STATEN ISLAND,11
2015/10/27,plumbing,STATEN ISLAND,6
2015/10/28,plumbing,STATEN ISLAND,3
2015/10/29,plumbing,STATEN ISLAND,3
2015/10/30,plumbing,STATEN ISLAND,7
2015/10/31,plumbing,STATEN ISLAND,4
2015/11/01,plumbing,STATEN ISLAND,3
2015/11/02,plumbing,STATEN ISLAND,1
2015/11/03,plumbing,STATEN ISLAND,3
2015/11/04,plumbing,STATEN ISLAND,6
2015/11/05,plumbing,STATEN ISLAND,4
2015/11/06,plumbing,STATEN ISLAND,3
2015/11/07,plumbing,STATEN ISLAND,5
2015/11/09,plumbing,STATEN ISLAND,3
2015/11/10,plumbing,STATEN ISLAND,6
2015/11/12,plumbing,STATEN ISLAND,5
2015/11/13,plumbing,STATEN ISLAND,8
2015/11/14,plumbing,STATEN ISLAND,5
2015/11/15,plumbing,STATEN ISLAND,2
2015/11/16,plumbing,STATEN ISLAND,3
2015/11/17,plumbing,STATEN ISLAND,13
2015/11/18,plumbing,STATEN ISLAND,3
2015/11/19,plumbing,STATEN ISLAND,3
2015/11/20,plumbing,STATEN ISLAND,4
2015/11/21,plumbing,STATEN ISLAND,6
2015/11/22,plumbing,STATEN ISLAND,1
2015/11/23,plumbing,STATEN ISLAND,2
2015/11/24,plumbing,STATEN ISLAND,2
2015/11/25,plumbing,STATEN ISLAND,5
2015/11/26,plumbing,STATEN ISLAND,1
2015/11/27,plumbing,STATEN ISLAND,1
2015/11/28,plumbing,STATEN ISLAND,2
2015/11/29,plumbing,STATEN ISLAND,5
2015/11/30,plumbing,STATEN ISLAND,7
2015/12/01,plumbing,STATEN ISLAND,3
2015/12/02,plumbing,STATEN ISLAND,2
2015/12/03,plumbing,STATEN ISLAND,3
2015/12/04,plumbing,STATEN ISLAND,4
2015/12/05,plumbing,STATEN ISLAND,5
2015/12/06,plumbing,STATEN ISLAND,3
2015/12/07,plumbing,STATEN ISLAND,2
2015/12/08,plumbing,STATEN ISLAND,9
2015/12/09,plumbing,STATEN ISLAND,2
2015/12/10,plumbing,STATEN ISLAND,5
2015/12/11,plumbing,STATEN ISLAND,3
2015/12/12,plumbing,STATEN ISLAND,1
2015/12/13,plumbing,STATEN ISLAND,1
2015/12/14,plumbing,STATEN ISLAND,5
2015/12/15,plumbing,STATEN ISLAND,4
2015/12/16,plumbing,STATEN ISLAND,8
2015/12/17,plumbing,STATEN ISLAND,6
2015/12/18,plumbing,STATEN ISLAND,2
2015/12/19,plumbing,STATEN ISLAND,5
2015/12/20,plumbing,STATEN ISLAND,3
2015/12/21,plumbing,STATEN ISLAND,6
2015/12/22,plumbing,STATEN ISLAND,3
2015/12/23,plumbing,STATEN ISLAND,4
2015/12/24,plumbing,STATEN ISLAND,1
2015/12/26,plumbing,STATEN ISLAND,2
2015/12/27,plumbing,STATEN ISLAND,1
2015/12/28,plumbing,STATEN ISLAND,1
2015/12/29,plumbing,STATEN ISLAND,3
2015/12/30,plumbing,STATEN ISLAND,4
2015/12/31,plumbing,STATEN ISLAND,1
2016/01/02,plumbing,STATEN ISLAND,1
2016/01/04,plumbing,STATEN ISLAND,3
2016/01/05,plumbing,STATEN ISLAND,6
2016/01/06,plumbing,STATEN ISLAND,6
2016/01/07,plumbing,STATEN ISLAND,3
2016/01/08,plumbing,STATEN ISLAND,4
2016/01/09,plumbing,STATEN ISLAND,3
2016/01/10,plumbing,STATEN ISLAND,1
2016/01/11,plumbing,STATEN ISLAND,8
2016/01/12,plumbing,STATEN ISLAND,4
2016/01/13,plumbing,STATEN ISLAND,4
2016/01/14,plumbing,STATEN ISLAND,8
2016/01/15,plumbing,STATEN ISLAND,5
2016/01/16,plumbing,STATEN ISLAND,4
2016/01/19,plumbing,STATEN ISLAND,20
2016/01/20,plumbing,STATEN ISLAND,1
2016/01/21,plumbing,STATEN ISLAND,7
2016/01/22,plumbing,STATEN ISLAND,1
2016/01/25,plumbing,STATEN ISLAND,5
2016/01/26,plumbing,STATEN ISLAND,4
2016/01/27,plumbing,STATEN ISLAND,2
2016/02/01,plumbing,STATEN ISLAND,4
2016/02/02,plumbing,STATEN ISLAND,7
2016/02/03,plumbing,STATEN ISLAND,8
2016/02/04,plumbing,STATEN ISLAND,8
2016/02/05,plumbing,STATEN ISLAND,3
2016/02/06,plumbing,STATEN ISLAND,1
2016/02/08,plumbing,STATEN ISLAND,4
2016/02/09,plumbing,STATEN ISLAND,3
2016/02/10,plumbing,STATEN ISLAND,4
2016/02/11,plumbing,STATEN ISLAND,3
2016/02/12,plumbing,STATEN ISLAND,7
2016/02/13,plumbing,STATEN ISLAND,2
2016/02/14,plumbing,STATEN ISLAND,15
2016/02/15,plumbing,STATEN ISLAND,7
2016/02/16,plumbing,STATEN ISLAND,13
2016/02/17,plumbing,STATEN ISLAND,5
2016/02/18,plumbing,STATEN ISLAND,4
2016/02/19,plumbing,STATEN ISLAND,3
2016/02/20,plumbing,STATEN ISLAND,3
2016/02/21,plumbing,STATEN ISLAND,1
2016/02/22,plumbing,STATEN ISLAND,3
2016/02/23,plumbing,STATEN ISLAND,6
2016/02/24,plumbing,STATEN ISLAND,10
2016/02/25,plumbing,STATEN ISLAND,5
2016/02/26,plumbing,STATEN ISLAND,7
2016/02/27,plumbing,STATEN ISLAND,7
2016/02/28,plumbing,STATEN ISLAND,1
2016/02/29,plumbing,STATEN ISLAND,2
2016/03/01,plumbing,STATEN ISLAND,3
2016/03/02,plumbing,STATEN ISLAND,3
2016/03/03,plumbing,STATEN ISLAND,4
2016/03/05,plumbing,STATEN ISLAND,1
2016/03/07,plumbing,STATEN ISLAND,5
2016/03/08,plumbing,STATEN ISLAND,4
2016/03/09,plumbing,STATEN ISLAND,12
2016/03/10,plumbing,STATEN ISLAND,2
2016/03/11,plumbing,STATEN ISLAND,6
2016/03/12,plumbing,STATEN ISLAND,1
2016/03/14,plumbing,STATEN ISLAND,4
2016/03/15,plumbing,STATEN ISLAND,3
2016/03/16,plumbing,STATEN ISLAND,4
2016/03/17,plumbing,STATEN ISLAND,3
2016/03/19,plumbing,STATEN ISLAND,6
2016/03/20,plumbing,STATEN ISLAND,5
2016/03/21,plumbing,STATEN ISLAND,1
2016/03/22,plumbing,STATEN ISLAND,8
2016/03/23,plumbing,STATEN ISLAND,4
2016/03/24,plumbing,STATEN ISLAND,4
2016/03/25,plumbing,STATEN ISLAND,4
2016/03/27,plumbing,STATEN ISLAND,1
2016/03/28,plumbing,STATEN ISLAND,1
2016/03/29,plumbing,STATEN ISLAND,8
2016/03/30,plumbing,STATEN ISLAND,6
2016/04/01,plumbing,STATEN ISLAND,6
2016/04/02,plumbing,STATEN ISLAND,4
2016/04/03,plumbing,STATEN ISLAND,4
2016/04/04,plumbing,STATEN ISLAND,2
2016/04/05,plumbing,STATEN ISLAND,4
2016/04/07,plumbing,STATEN ISLAND,3
2016/04/08,plumbing,STATEN ISLAND,3
2016/04/09,plumbing,STATEN ISLAND,2
2016/04/11,plumbing,STATEN ISLAND,3
2016/04/12,plumbing,STATEN ISLAND,5
2016/04/13,plumbing,STATEN ISLAND,1
2016/04/14,plumbing,STATEN ISLAND,4
2016/04/15,plumbing,STATEN ISLAND,7
2016/04/17,plumbing,STATEN ISLAND,1
2016/04/18,plumbing,STATEN ISLAND,7
2016/04/19,plumbing,STATEN ISLAND,3
2016/04/20,plumbing,STATEN ISLAND,1
2016/04/22,plumbing,STATEN ISLAND,4
2016/04/23,plumbing,STATEN ISLAND,1
2016/04/24,plumbing,STATEN ISLAND,4
2016/04/25,plumbing,STATEN ISLAND,2
2016/04/26,plumbing,STATEN ISLAND,1
2016/04/27,plumbing,STATEN ISLAND,2
2016/04/29,plumbing,STATEN ISLAND,4
2016/04/30,plumbing,STATEN ISLAND,3
2016/05/01,plumbing,STATEN ISLAND,2
2016/05/02,plumbing,STATEN ISLAND,5
2016/05/03,plumbing,STATEN ISLAND,3
2016/05/04,plumbing,STATEN ISLAND,2
2016/05/05,plumbing,STATEN ISLAND,3
2016/05/06,plumbing,STATEN ISLAND,2
2016/05/09,plumbing,STATEN ISLAND,16
2016/05/11,plumbing,STATEN ISLAND,7
2016/05/13,plumbing,STATEN ISLAND,4
2016/05/15,plumbing,STATEN ISLAND,3
2016/05/16,plumbing,STATEN ISLAND,7
2016/05/17,plumbing,STATEN ISLAND,5
2016/05/18,plumbing,STATEN ISLAND,1
2016/05/19,plumbing,STATEN ISLAND,5
2016/05/20,plumbing,STATEN ISLAND,1
2016/05/23,plumbing,STATEN ISLAND,7
2016/05/24,plumbing,STATEN ISLAND,6
2016/05/25,plumbing,STATEN ISLAND,1
2016/05/26,plumbing,STATEN ISLAND,2
2016/05/27,plumbing,STATEN ISLAND,1
2016/05/29,plumbing,STATEN ISLAND,1
2016/05/31,plumbing,STATEN ISLAND,8
2016/06/01,plumbing,STATEN ISLAND,2
2016/06/02,plumbing,STATEN ISLAND,10
2016/06/03,plumbing,STATEN ISLAND,7
2016/06/04,plumbing,STATEN ISLAND,3
2016/06/05,plumbing,STATEN ISLAND,5
2016/06/06,plumbing,STATEN ISLAND,6
2016/06/07,plumbing,STATEN ISLAND,2
2016/06/08,plumbing,STATEN ISLAND,2
2016/06/09,plumbing,STATEN ISLAND,10
2016/06/11,plumbing,STATEN ISLAND,1
2016/06/12,plumbing,STATEN ISLAND,1
2016/06/13,plumbing,STATEN ISLAND,3
2016/06/14,plumbing,STATEN ISLAND,2
2016/06/15,plumbing,STATEN ISLAND,9
2016/06/16,plumbing,STATEN ISLAND,1
2016/06/18,plumbing,STATEN ISLAND,1
2016/06/20,plumbing,STATEN ISLAND,5
2016/06/21,plumbing,STATEN ISLAND,8
2016/06/22,plumbing,STATEN ISLAND,3
2016/06/23,plumbing,STATEN ISLAND,2
2016/06/24,plumbing,STATEN ISLAND,4
2016/06/25,plumbing,STATEN ISLAND,2
2016/06/26,plumbing,STATEN ISLAND,1
2016/06/27,plumbing,STATEN ISLAND,4
2016/06/28,plumbing,STATEN ISLAND,5
2016/06/29,plumbing,STATEN ISLAND,7
2016/06/30,plumbing,STATEN ISLAND,8
2016/07/01,plumbing,STATEN ISLAND,7
2016/07/02,plumbing,STATEN ISLAND,5
2016/07/03,plumbing,STATEN ISLAND,1
2016/07/06,plumbing,STATEN ISLAND,2
2016/07/07,plumbing,STATEN ISLAND,2
2016/07/08,plumbing,STATEN ISLAND,5
2016/07/09,plumbing,STATEN ISLAND,3
2016/07/10,plumbing,STATEN ISLAND,3
2016/07/11,plumbing,STATEN ISLAND,4
2016/07/12,plumbing,STATEN ISLAND,13
2016/07/13,plumbing,STATEN ISLAND,3
2016/07/14,plumbing,STATEN ISLAND,3
2016/07/15,plumbing,STATEN ISLAND,4
2016/07/16,plumbing,STATEN ISLAND,2
2016/07/18,plumbing,STATEN ISLAND,3
2016/07/19,plumbing,STATEN ISLAND,12
2016/07/20,plumbing,STATEN ISLAND,4
2016/07/21,plumbing,STATEN ISLAND,11
2016/07/22,plumbing,STATEN ISLAND,2
2016/07/23,plumbing,STATEN ISLAND,2
2016/07/24,plumbing,STATEN ISLAND,1
2016/07/25,plumbing,STATEN ISLAND,11
2016/07/26,plumbing,STATEN ISLAND,8
2016/07/27,plumbing,STATEN ISLAND,4
2016/07/28,plumbing,STATEN ISLAND,12
2016/07/29,plumbing,STATEN ISLAND,7
2016/07/31,plumbing,STATEN ISLAND,4
2016/08/01,plumbing,STATEN ISLAND,3
2016/08/02,plumbing,STATEN ISLAND,5
2016/08/03,plumbing,STATEN ISLAND,7
2016/08/04,plumbing,STATEN ISLAND,7
2016/08/05,plumbing,STATEN ISLAND,2
2016/08/07,plumbing,STATEN ISLAND,2
2016/08/08,plumbing,STATEN ISLAND,1
2016/08/09,plumbing,STATEN ISLAND,1
2016/08/11,plumbing,STATEN ISLAND,2
2016/08/12,plumbing,STATEN ISLAND,3
2016/08/15,plumbing,STATEN ISLAND,2
2016/08/16,plumbing,STATEN ISLAND,3
2016/08/17,plumbing,STATEN ISLAND,5
2016/08/18,plumbing,STATEN ISLAND,2
2016/08/21,plumbing,STATEN ISLAND,6
2016/08/22,plumbing,STATEN ISLAND,4
2016/08/23,plumbing,STATEN ISLAND,5
2016/08/24,plumbing,STATEN ISLAND,6
2016/08/26,plumbing,STATEN ISLAND,11
2016/08/27,plumbing,STATEN ISLAND,2
2016/08/29,plumbing,STATEN ISLAND,6
2016/08/30,plumbing,STATEN ISLAND,1
2016/08/31,plumbing,STATEN ISLAND,8
2016/09/01,plumbing,STATEN ISLAND,1
2016/09/02,plumbing,STATEN ISLAND,7
2016/09/03,plumbing,STATEN ISLAND,2
2016/09/04,plumbing,STATEN ISLAND,2
2016/09/05,plumbing,STATEN ISLAND,1
2016/09/06,plumbing,STATEN ISLAND,9
2016/09/07,plumbing,STATEN ISLAND,3
2016/09/08,plumbing,STATEN ISLAND,3
2016/09/09,plumbing,STATEN ISLAND,8
2016/09/11,plumbing,STATEN ISLAND,1
2016/09/12,plumbing,STATEN ISLAND,1
2016/09/13,plumbing,STATEN ISLAND,5
2016/09/14,plumbing,STATEN ISLAND,5
2016/09/15,plumbing,STATEN ISLAND,6
2016/09/16,plumbing,STATEN ISLAND,3
2016/09/17,plumbing,STATEN ISLAND,3
2016/09/19,plumbing,STATEN ISLAND,1
2016/09/20,plumbing,STATEN ISLAND,1
2016/09/21,plumbing,STATEN ISLAND,4
2016/09/22,plumbing,STATEN ISLAND,4
2016/09/23,plumbing,STATEN ISLAND,7
2016/09/24,plumbing,STATEN ISLAND,2
2016/09/25,plumbing,STATEN ISLAND,1
2016/09/26,plumbing,STATEN ISLAND,3
2016/09/27,plumbing,STATEN ISLAND,8
2016/09/28,plumbing,STATEN ISLAND,8
2016/09/29,plumbing,STATEN ISLAND,15
2016/09/30,plumbing,STATEN ISLAND,6
2016/10/01,plumbing,STATEN ISLAND,1
2016/10/02,plumbing,STATEN ISLAND,3
2016/10/03,plumbing,STATEN ISLAND,9
2016/10/04,plumbing,STATEN ISLAND,10
2016/10/05,plumbing,STATEN ISLAND,5
2016/10/06,plumbing,STATEN ISLAND,5
2016/10/07,plumbing,STATEN ISLAND,6
2016/10/08,plumbing,STATEN ISLAND,2
2016/10/10,plumbing,STATEN ISLAND,5
2016/10/11,plumbing,STATEN ISLAND,8
2016/10/12,plumbing,STATEN ISLAND,7
2016/10/13,plumbing,STATEN ISLAND,12
2016/10/14,plumbing,STATEN ISLAND,4
2016/10/16,plumbing,STATEN ISLAND,2
2016/10/17,plumbing,STATEN ISLAND,6
2016/10/18,plumbing,STATEN ISLAND,6
2016/10/19,plumbing,STATEN ISLAND,2
2016/10/20,plumbing,STATEN ISLAND,4
2016/10/21,plumbing,STATEN ISLAND,9
2016/10/23,plumbing,STATEN ISLAND,2
2016/10/24,plumbing,STATEN ISLAND,7
2016/10/25,plumbing,STATEN ISLAND,6
2016/10/26,plumbing,STATEN ISLAND,3
